Timestamp;Latitude;Longitude
[Logging started: 2017-01-30T11:15:57]
2017-01-30T11:15:46;58.9375923760235;5.69240081124008
2017-01-30T11:16:04;58.9375681523234;5.6924582272768
2017-01-30T11:16:07;58.9375379774719;5.69252427667379
2017-01-30T11:16:10;58.9375183638185;5.69260943681002
2017-01-30T11:16:13;58.9375088084489;5.69270079955459
2017-01-30T11:16:16;58.9374961517751;5.69278227165341
2017-01-30T11:16:22;58.9374787174165;5.69287212565541
2017-01-30T11:16:25;58.9374797232449;5.69296734407544
2017-01-30T11:16:30;58.9374765381217;5.69306935183704
2017-01-30T11:16:34;58.9374739397317;5.69315685890615
2017-01-30T11:16:38;58.9374699164182;5.69323916919529
2017-01-30T11:16:41;58.9374792203307;5.69332298822701
2017-01-30T11:16:44;58.9374847523868;5.69340026937425
2017-01-30T11:16:47;58.9374924637377;5.69348274730146
2017-01-30T11:16:50;58.9374953974038;5.6935549993068
2017-01-30T11:16:53;58.937501180917;5.69363353773952
2017-01-30T11:16:57;58.9375430066139;5.69366010837257
2017-01-30T11:17:00;58.9375813119113;5.69366496987641
2017-01-30T11:17:02;58.9376181922853;5.69366337731481
2017-01-30T11:17:08;58.9376486185938;5.69371425546706
2017-01-30T11:17:11;58.937657168135;5.69381617940962
2017-01-30T11:17:14;58.9376600179821;5.69390712305903
2017-01-30T11:17:17;58.9376575034112;5.69400787353516
2017-01-30T11:17:20;58.937667729333;5.69410870783031
2017-01-30T11:17:23;58.937664879486;5.6941990647465
2017-01-30T11:17:27;58.9376456849277;5.6942838896066
2017-01-30T11:17:30;58.93764635548;5.69437282159925
2017-01-30T11:17:33;58.9376423321664;5.69448270834982
2017-01-30T11:17:37;58.9376461040229;5.69456828758121
2017-01-30T11:17:41;58.9376430865377;5.694649675861
2017-01-30T11:17:45;58.9376443438232;5.69473877549171
2017-01-30T11:17:48;58.937641242519;5.69481236860156
2017-01-30T11:17:51;58.937638644129;5.69488185457885
2017-01-30T11:17:53;58.937643924728;5.69495636969805
2017-01-30T11:17:56;58.9376501273364;5.69504144601524
2017-01-30T11:18:00;58.9376590121537;5.69514923729002
2017-01-30T11:18:03;58.9376443438232;5.69522551260889
2017-01-30T11:18:06;58.9376367162913;5.69532961584628
2017-01-30T11:18:09;58.9376364648342;5.69540278986096
2017-01-30T11:18:12;58.9376294240355;5.69548669271171
2017-01-30T11:18:15;58.9376191981137;5.69558241404593
2017-01-30T11:18:17;58.9376132469624;5.69565298967063
2017-01-30T11:18:20;58.937593717128;5.69571543484926
2017-01-30T11:18:23;58.9375562500209;5.69572314620018
2017-01-30T11:18:31;58.9375874307007;5.69565919227898
2017-01-30T11:18:34;58.9376254845411;5.69565776735544
2017-01-30T11:18:38;58.9375955611467;5.69561384618282
2017-01-30T11:18:42;58.937601512298;5.69554201327264
2017-01-30T11:18:47;58.9375846646726;5.69547671824694
2017-01-30T11:18:56;58.9375580940396;5.695421397686
2017-01-30T11:19:12;58.9375558309257;5.69540488533676
2017-01-30T11:19:39;58.937412;5.69575
2017-01-30T11:22:56;58.9374625719405;5.69565676395521
2017-01-30T11:23:26;58.9379328489304;5.69558710791171
2017-01-30T11:23:28;58.9378941245377;5.69557528942823
2017-01-30T11:23:29;58.9379009976983;5.69557855837047
2017-01-30T11:23:31;58.9378982316703;5.69560202769935
2017-01-30T11:23:34;58.9378403127193;5.69563429802656
2017-01-30T11:23:40;58.9378034323454;5.69564033299685
2017-01-30T11:23:51;58.9378336910158;5.6956824939698
2017-01-30T11:23:59;58.9378564059734;5.69574284367263
2017-01-30T11:24:02;58.9378623571247;5.69583345204592
2017-01-30T11:24:08;58.9378185197711;5.6957480404526
2017-01-30T11:24:11;58.9378345292062;5.6956774648279
2017-01-30T11:24:15;58.9378735888749;5.6956859305501
2017-01-30T11:24:18;58.937918599695;5.69567595608532
2017-01-30T11:24:21;58.9379644487053;5.69566941820085
2017-01-30T11:24:24;58.9379926119;5.69560923613608
2017-01-30T11:24:27;58.9380319230258;5.6955717690289
2017-01-30T11:24:30;58.9380631037056;5.69552776403725
2017-01-30T11:24:33;58.9381040073931;5.69548727944493
2017-01-30T11:24:38;58.9381455816329;5.69544327445328
2017-01-30T11:24:40;58.9381858147681;5.69539926946163
2017-01-30T11:24:44;58.9382222760469;5.69542936049402
2017-01-30T11:24:50;58.9382515288889;5.69548023864627
2017-01-30T11:24:51;58.9382607489824;5.69549524225295
2017-01-30T11:24:55;58.938280781731;5.69555860944092
2017-01-30T11:24:56;58.9382943604141;5.69556229747832
2017-01-30T11:24:57;58.9383040834218;5.69558425806463
2017-01-30T11:24:59;58.9383402094245;5.6956047937274
2017-01-30T11:25:03;58.9383689593524;5.69567738100886
2017-01-30T11:25:06;58.9384044986218;5.69572138600051
2017-01-30T11:25:09;58.9384279679507;5.69577620364726
2017-01-30T11:25:12;58.9384744036943;5.69581065326929
2017-01-30T11:25:15;58.9385231863707;5.69575684145093
2017-01-30T11:25:18;58.938542380929;5.69568878039718
2017-01-30T11:25:21;58.9385624136776;5.69561216980219
2017-01-30T11:25:23;58.9385851286352;5.69554419256747
2017-01-30T11:25:26;58.9386086817831;5.6954597029835
2017-01-30T11:25:29;58.9386078435928;5.69535811431706
2017-01-30T11:25:32;58.9386238530278;5.69527370855212
2017-01-30T11:25:35;58.9386393595487;5.69519693031907
2017-01-30T11:25:37;58.93864271231;5.69512719288468
2017-01-30T11:25:40;58.9386479090899;5.69503281265497
2017-01-30T11:25:43;58.9386438019574;5.69495435804129
2017-01-30T11:25:46;58.9386429637671;5.6948793400079
